"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","좌석수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부"
"3030000","3030000-202-1987-00237","19870107","","03","폐업","02","폐업","20030214","","","","0202523151","286.12","133808","서울특별시 성동구 금호동4가 98-3번지 ","","","신신탕","20030217000000","I","2018-08-31 23:59:59.0","공동탕업","202235.392389981    ","449509.05772937     ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3030000","3030000-202-1987-00238","19870702","","03","폐업","02","폐업","20010416","","","","02","217.27","133808","서울특별시 성동구 금호동4가 173-9번지 ","","","동호 대중탕","20010522000000","I","2018-08-31 23:59:59.0","공동탕업","202081.79875707     ","449491.36281566     ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3030000","3030000-202-1971-00239","19710804","","03","폐업","02","폐업","20050623","","","","0222816261","203.00","133839","서울특별시 성동구 옥수동 276-1번지 ","","","신진탕","20030225000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1983-00057","19831214","","03","폐업","02","폐업","20020507","","","","02 4530338","301.62","143888","서울특별시 광진구 중곡동 98-3번지 ","","","한일탕","20020731000000","I","2018-08-31 23:59:59.0","공동탕업","208029.394623732    ","450399.029746404    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1986-00084","19861215","","03","폐업","02","폐업","19951025","","","","0211111111",".00","143840","서울특별시 광진구 군자동 350-3번지 ","","","서린","20020731000000","I","2018-08-31 23:59:59.0","공동탕업","206038.869513525    ","449844.379971087    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1985-00038","19850128","","03","폐업","02","폐업","20000301","","","","02 4686919","137.64","143837","서울특별시 광진구 군자동 36-0번지 ","","","대원탕","20030319000000","I","2018-08-31 23:59:59.0","공동탕업","206515.754766314    ","450473.933339112    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1989-00089","19891230","","03","폐업","02","폐업","19980812","","","","02 4522150","515.06","143821","서울특별시 광진구 구의동 199-90번지 ","","","신흥탕","20011129000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1983-00018","19830503","","03","폐업","02","폐업","20081126","","","","02 4571538","195.07","143887","서울특별시 광진구 중곡동 62-30번지 ","","","천일탕","20040923000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1993-00098","19930709","","03","폐업","02","폐업","20170402","","","","02 4565558","707.07","143831","서울특별시 광진구 구의동 596-5번지 ","서울특별시 광진구 뚝섬로 742 (구의동)","05115","동방대중목욕탕","20170320135041","I","2018-08-31 23:59:59.0","공동탕업","208006.504810197    ","447998.924380413    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-202-1983-00082","19830909","","03","폐업","02","폐업","19970328","","","","0211111111",".00","143846","서울특별시 광진구 자양동 203-2번지 ","","","강변","20020819000000","I","2018-08-31 23:59:59.0","공동탕업","205310.285709458    ","448183.850317743    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1971-00072","19710927","","03","폐업","02","폐업","20060531","","","","0204576531","197.79","143852","서울특별시 광진구 자양동 228-24번지 ","","","부광옥사우나","20040608000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1974-00047","19740902","","03","폐업","02","폐업","20090518","","","","02 4574848","218.57","143890","서울특별시 광진구 중곡동 118-1번지 ","","","동천탕","20080819091533","I","2018-08-31 23:59:59.0","공동탕업","207636.980271729    ","450431.703408255    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1998-00110","19980611","","03","폐업","02","폐업","20210406","","","","02 4992020","850.16","143842","서울특별시 광진구 자양동 846-9 ","서울특별시 광진구 뚝섬로27길 45 (자양동)","05078","태영대중목욕탕","20210406131718","U","2021-04-08 02:40:00.0","공동탕업","205761.443344855    ","448433.710316333    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1973-00059","19730411","","03","폐업","02","폐업","20030507","","","","02 4451433","242.08","143819","서울특별시 광진구 구의동 65-2번지 ","","","새서울탕","20030507000000","I","2018-08-31 23:59:59.0","공동탕업","207776.722158539    ","449378.274913209    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1992-00092","19920901","","03","폐업","02","폐업","20010922","","","","02 4986247","369.74","143916","서울특별시 광진구 화양동 18-3번지 ","","","헬탑대중사우나","20030319000000","I","2018-08-31 23:59:59.0","공동탕업","206134.078109767    ","449495.06302528     ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1987-00053","19870619","","03","폐업","02","폐업","20060731","","","","02 4911527","263.05","143909","서울특별시 광진구 중곡동 561-3번지 ","","","경성탕","20040819000000","I","2018-08-31 23:59:59.0","공동탕업","207255.012800448    ","452100.903431521    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1992-00096","19921120","","03","폐업","02","폐업","20020507","","","","02 4621768","260.26","143916","서울특별시 광진구 화양동 34-48번지 ","","","조양대중탕","20020731000000","I","2018-08-31 23:59:59.0","공동탕업","206008.177641695    ","448982.600677679    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1970-00022","19700723","","03","폐업","02","폐업","20060901","","","","02 4974289","126.30","143902","서울특별시 광진구 중곡동 196-11번지 ","","","도원탕","20031021000000","I","2018-08-31 23:59:59.0","공동탕업","207343.773689462    ","451935.251493803    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-2011-00001","20110613","","03","폐업","02","폐업","20190409","","","","02  34247812","66.00","143200","서울특별시 광진구 구의동 546-4번지 (프라임센터 12층) ","서울특별시 광진구 광나루로56길 85 (구의동(프라임센터 12층))","05116","(주)아이에스휘트니스","20190409141040","U","2019-04-11 02:40:00.0","목욕장업 기타","208394.416382167    ","448165.279999905    ","목욕장업 기타","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1981-00060","19810922","","03","폐업","02","폐업","20210513","","","","0222013535","228.53","143819","서울특별시 광진구 구의동 70-27 ","서울특별시 광진구 자양로 234 (구의동)","04975","한성보석사우나","20210513094433","U","2021-05-15 02:40:00.0","공동탕업+찜질시설서비스영업","207738.082768929    ","449472.71909597     ","공동탕업+찜질시설서비스영업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1988-00087","19880109","","03","폐업","02","폐업","20150226","","","","02  462 6666","957.06","143914","서울특별시 광진구 화양동 10-1번지 ","서울특별시 광진구 능동로13길 39 (화양동)","05016","역발산센터","20150226112116","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","206107.775163579    ","449029.342177779    ","공동탕업+찜질시설서비스영업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-202-1981-00121","19811221","","03","폐업","02","폐업","20000719","","","","02 4659462",".00","143841","서울특별시 광진구 자양동 5-11번지 ","","","대천","20020731000000","I","2018-08-31 23:59:59.0","공동탕업","205983.644347859    ","448466.849833572    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1983-00083","19830825","","03","폐업","02","폐업","19970729","","","","0211111111",".00","143885","서울특별시 광진구 중곡동 31-36번지 ","","","용정","20020731000000","I","2018-08-31 23:59:59.0","공동탕업","207299.658338386    ","451267.124132505    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1985-00118","19850902","","03","폐업","02","폐업","20181113","","","","024555 000","257.34","143800","서울특별시 광진구 광장동 21번지 ","서울특별시 광진구 워커힐로 177 (광장동)","04963","매튜스사우나","20181113150225","U","2018-11-15 02:36:27.0","목욕장업 기타","209766.973555533    ","450385.000713887    ","목욕장업 기타","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3040000","3040000-202-1983-00084","19831107","","03","폐업","02","폐업","19970317","","","","0211111111",".00","143902","서울특별시 광진구 중곡동 198-42번지 ","","","경호","20020731000000","I","2018-08-31 23:59:59.0","공동탕업","207275.477261312    ","451840.405435241    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1983-00045","19830825","","03","폐업","02","폐업","19970729","","","","02 4469805","285.30","143885","서울특별시 광진구 중곡동 31-36번지 ","","","용정탕","20011129000000","I","2018-08-31 23:59:59.0","공동탕업","207299.658338386    ","451267.124132505    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1971-00048","19710216","","03","폐업","02","폐업","20020507","","","","02 4526405","199.47","143894","서울특별시 광진구 중곡동 149-10번지 ","","","대신탕","20020731000000","I","2018-08-31 23:59:59.0","공동탕업","207534.328842083    ","450977.481203093    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1984-00050","19841005","","03","폐업","02","폐업","20020507","","","","02 4674200","208.88","143901","서울특별시 광진구 중곡동 193-35번지 ","","","대원탕","20020731000000","I","2018-08-31 23:59:59.0","공동탕업","207145.996016524    ","451461.155352247    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1972-00095","19721020","","03","폐업","02","폐업","19921119","","","","02 4642240","223.06","143916","서울특별시 광진구 화양동 34-48번지 ","","","조양탕","20011129000000","I","2018-08-31 23:59:59.0","공동탕업","206008.177641695    ","448982.600677679    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1982-00082","19821216","","03","폐업","02","폐업","19990723","","","","024469 800",".00","143912","서울특별시 광진구 중곡동 647-21번지 ","","","대경","20020819000000","I","2018-08-31 23:59:59.0","공동탕업","207030.250867409    ","450781.379549387    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1990-00090","19900228","","03","폐업","02","폐업","20170502","","","","0204696701","716.69","143914","서울특별시 광진구 화양동 7-2번지 ","서울특별시 광진구 아차산로 237 (화양동)","05018","건국대중목욕탕","20170502160958","I","2018-08-31 23:59:59.0","공동탕업","206095.633064738    ","448699.143307408    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3040000","3040000-202-1984-00061","19841101","","03","폐업","02","폐업","20020725","","","","02 4536718","222.86","143819","서울특별시 광진구 구의동 66-74번지 ","","","수안보목욕탕","20030319000000","I","2018-08-31 23:59:59.0","공동탕업","207717.724777833    ","449272.764454508    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3040000","3040000-202-1989-00104","19890329","","03","폐업","02","폐업","20060316","","","","02 4526387","569.11","143851","서울특별시 광진구 자양동 216-4번지 ","","","로얄대중탕","20050909000000","I","2018-08-31 23:59:59.0","공동탕업","207521.652888219    ","448292.246800144    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
